LOCATION,Year,hexp_current_USD,Total_HCF,Domestic_HCF,OECD_HCF,Non_OECD_HCF,Investment_HCF,Public_HCF,Private_HCF,Investment,Hospitals,Ambulatory,Ancillary,Administration,Preventive,Long-term,Other_roe,Other_row,Medical retailers,National_CF,population,hexp_constant_2010_USD,gdp_const,gdp_const_ppp,CO2_power_industry,CO2_transport,CO2_other_ind_combustion,CO2_non_combustion,CO2_buildings,Total_CO2_wo_non_combustion,Total_CO2_all,TFC_Mtoe
TUR,2013,44240437197.27364,18035.43924126119,11496.607397812646,1996.732427016401,4542.099416432137,690.2801176957279,13501.779231863344,3843.379891702119,690.2801176957279,7816.852484853745,2021.7633926825783,NA,41.1699412498825,592.4842506259216,0.29239626326548046,427.44429550341715,NA,6445.152362386651,435616.5038262163,75787333,35822.36463636735,975087052463.441,1640853112763.7832,106329.9,47909.2,59645.35,48005.97,61637.96,275522.41,323528.38,85.27
TUR,2014,42947163980.307846,17822.870733785654,11643.97889996607,1783.4104123707755,4395.481421448805,670.4359646671812,13211.105136465041,3941.329632653433,670.4359646671812,7639.5311390042,1912.5959217947852,NA,41.151063814631236,631.114113440791,0.17227572835168342,388.4752599925994,NA,6539.394995343115,459309.8015662909,77030628,32372.587319798175,1025466784549.6702,1725630917991.5823,114982.3,51807.72,64498.88,47223.77,66653.64,297942.54000000004,345166.31000000006,85.55
USA,2e3,128789e7,358276.3933503841,291553.12210224295,31645.6414487385,35077.62979940255,25745.051309574472,143272.94703941364,189258.39500139595,25745.051309574472,122102.29284255882,79792.51250536827,NA,17429.187845391658,8490.126349959532,23960.774534329066,1305.7033187038232,NA,79450.74464449845,6935785.071405233,282162411,1591966.193,12713058213400.002,12975535505116.021,2452500,1717833,826783,170043.1,643341,5640457,5810500.1,1546.23
USA,2001,1396311e6,365220.6598514778,307372.13716615946,25834.224067581526,32014.29861773682,24520.526483790796,150732.05241635133,189968.08095133564,24520.526483790796,125602.31813419718,80979.98029971264,NA,18303.72736742448,8615.137410251033,24581.2294888407,1291.7486642355454,NA,81325.9920030254,6575997.893323688,284968955,1687528.789,12837135352100.002,13102174374501.365,2462e3,1720022,792299,157362.4,629169,5603490,5760852.4,1519.86
USA,2002,1528868e6,384498.7530059111,320022.73690666346,27528.67330633772,36947.34279290997,26078.31504062738,158841.6371662124,199578.80079907126,26078.31504062738,130300.70053334085,84360.33377222541,NA,21233.850836141744,9255.802641324579,24380.360729034866,1301.7660950527452,NA,87587.62335816349,6547885.400033437,287625193,1819795.982,13066422980900,13336195938663.04,2387200,1741626,777252,159404.4,628494,5534572,5693976.4,1523.46
USA,2003,1659551e6,431278.75766619074,359663.12244730233,29896.30349349905,41719.33172538936,27988.5331511672,178692.0769245002,224598.14759052332,27988.5331511672,145784.10270428838,94549.64442738345,NA,25696.300112374636,10034.96800220077,26798.341167471845,1405.2062283074029,NA,99021.66187299702,6601263.807843601,290107933,1936727.251,13433168199500,13710513079778.62,2420890,1766748,770595,155875.1,645913,5604146,5760021.1,1539.31
USA,2004,177745e7,443897.4989999702,365372.6354165581,32055.901849446927,46468.96173396517,28251.619728513244,185443.93682033263,230201.9424511243,28251.619728513244,150065.9847017349,98070.9639982781,NA,26823.980681110697,9807.234795478555,26782.771536879452,1410.2483013376464,NA,102684.69525663761,6782783.403900058,292805298,2018806.035,13941713404099.998,14229557848352.76,2460840,1788655,763730,160457.7,641520,5654745,5815202.7,1567.68
USA,2005,1898272e6,443582.9468797384,356769.07728895586,33855.93519699176,52957.93439379076,28632.380977305427,185790.23400122405,229160.33190120893,28632.380977305427,150968.29074949093,98100.66485818435,NA,27500.55179157346,9588.326767762765,26454.70593856855,1384.7603054528006,NA,100953.26549140012,6942849.072460972,295516599,2088823.366,14408093840400,14705567303239.36,2522590,1807710,718796,155528.1,622468,5671564,5827092.1,1563.04
USA,2006,2023933e6,451260.63698152226,358961.2896250184,35451.06533426376,56848.28202224008,28897.285505837368,193896.81096746094,228466.540508224,28897.285505837368,152795.19162196113,98471.6488325064,NA,29550.1619345371,9704.927591367434,25968.505170589255,1370.7357475124088,NA,104502.18057721117,6884099.11270631,298379912,2160715.473,14792303791800,15097709758825.293,2448370,1806007,722247,156690.2,570289,5546913,5703603.2,1558.66
USA,2007,2155093e6,458900.2387488497,366467.1761466805,35345.09589277352,57087.96670939572,31341.3166644288,196699.679013789,230859.24307063193,31341.3166644288,155480.56312190776,99758.38189171246,NA,29648.912768813927,10045.06389841674,26751.083102123597,1386.4206424204347,NA,104488.49665902599,6898854.586145024,301231207,2241096.561,15055395304800,15366233131464.93,2510870,1806354,715253,156324.5,597308,5629785,5786109.5,1576.04
USA,2008,2250993e6,452249.8935840453,359284.7531082491,35513.72023260259,57451.42024319363,32028.298277317383,197307.74186930485,222913.8534374231,32028.298277317383,153337.775564068,100721.62901858731,NA,27533.03773105995,10412.884649448411,26080.712818295895,1335.5186746718528,NA,100800.03685059653,6572322.74654233,304093966,2295789.057,15011490541400,15321421898260.637,2445350,1708264,697263,149776.9,602312,5453189,5602965.9,1532
USA,2009,2336744e6,456958.7913322169,373730.53140628285,31749.978747028847,51478.2811789052,28532.546755005573,203325.40022777492,225100.84434943637,28532.546755005573,158739.18567633213,101375.65188244768,NA,26942.27677980399,10487.820829804197,26065.334823647267,1314.4790148308289,NA,103501.49557034523,5839941.865073354,306771529,2365283.892,14594842181900,14896171302291.352,2227360,1622525,618845,126903.5,594179,5062909,5189812.5,1451.93
USA,2010,2429138e6,465368.14075260994,378475.34728811367,32926.90903969263,53965.884424803546,27970.371074338076,209725.7488423763,227672.02083589553,27970.371074338076,166101.62878500152,101646.61883015832,NA,29050.067483659972,10379.03762894061,26799.85261169819,1329.0225717866833,NA,102091.54176702656,6281606.218847509,309338421,2429138,14964372e6,15273330534513.041,2349390,1675540,699384,142985,592928,5317242,5460227,1512.42
USA,2011,2517645e6,448427.3673105394,359106.34812815633,32881.13309871217,56439.88608367097,27473.856253244954,202691.28453414456,218262.2265231499,27473.856253244954,160062.3012581854,98912.40629139634,NA,28690.4375763347,9517.580691616386,25752.205185953673,1266.9427131318992,NA,96751.63734067604,6184737.126478379,311644280,2466716.48,15204019634600,15517926e6,2249560,1654599,700188,147329.1,576890,5181237,5328566.1,1498.78
USA,2012,2619083e6,439385.4832180352,349057.55636253906,33406.5152815925,56921.41157390362,27128.57429827683,198594.10993137208,213662.79898838632,27128.57429827683,159841.2229518298,96992.72985067673,NA,28523.125397764466,9334.81006584294,24671.825189429444,1236.3365021144584,NA,91656.85896210055,5988193.926840375,313993272,2519688.544,15542161722300.002,15863049462118.719,2115440,1681699,579164,153273.9,576890,4953193,5106466.9,1472.02
USA,2013,2698252e6,445518.60851178697,356242.94106781436,33109.51852146264,56166.148922509965,27121.529948896357,203508.8864413162,214888.19212157445,27121.529948896357,163255.76601975437,97138.2228240112,NA,30215.04408938274,9237.6214705707,24614.719450263285,1255.541425876655,NA,92680.16328303168,6052755.982454939,316234505,2554596.198,15802855301300.002,16129125392354.357,2145684,1705742,587444.1,155070.8,585137.6,5024007.699999999,5179078.499999999,1506.43
USA,2014,2844033e6,479723.42757216137,381311.18731852144,34464.45103450564,63947.789219134305,27717.958473755236,220622.97033657067,231382.49876183545,27717.958473755236,172786.8365989229,97239.21497154655,NA,33491.61070395918,8975.055235688815,24479.12057315181,1299.049753010962,NA,113734.58126212588,6093855.950655902,318622525,2645256.375,16208861247400.002,16543513848733.482,2176394,1730155,595852,162487.8,593512.5,5095913.5,5258401.3,1531.43
CHN,2e3,58468727112.40282,122997.49486026165,115391.04426496524,4329.787119709049,3276.663475587242,5857.023564774365,44845.102269945004,72295.36902554228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2902309.811178548,1262645e3,107978.40560598046,2237080553585.0205,4672725463262.826,143e4,263567.4,104e4,550086.6,355e3,3088567.4,3638654,781.16
IND,2e3,20690054712.016552,35569.86628226661,31962.404629697372,1657.1391224425995,1950.3225301266311,1693.80315629841,8838.494867708094,25037.568258260104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976048.0838447022,1053050912,35938.88327908127,802754758765.9194,2627411132203.837,534087,95258.25,230126,105921.7,99038.2,958509.45,1064431.15,315.33
CHN,2001,64099641055.033554,127786.51881527904,121299.0333834715,3289.16084213508,3198.324589672355,6085.072324537096,43290.9797270764,78410.46676366552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3104958.7710682973,127185e4,115989.01936179998,2423651070682.227,5062426587139.273,151e4,269766.8,11e5,569541.7,364e3,3243766.8,3813308.5,800.51
IND,2001,22613568969.194546,37240.021298763946,34329.98095779472,1149.387849494441,1760.6524914747852,1773.334347560188,8502.805746014259,26963.881205189497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978652.516843951,1071477855,39729.06669615034,841479377511.3483,2754156558837.6235,552323,94871.43,228847,107187.8,98913.5,974954.9299999999,1082142.73,315.35
CHN,2002,73885220823.31929,145191.29521674084,137106.23868536265,4062.4948171715214,4022.561714206648,6913.871200797183,49550.01973934454,88727.4042765991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3301412.9555275235,12804e5,132890.7293836839,2644946068879.537,5524658835017.948,169e4,292607.6,114e4,608183,379e3,3501607.6,4109790.6,839.72
IND,2002,23478507503.709,39104.99620651975,35841.75792011599,1224.3507858886603,2038.8875005150949,1862.1426765009405,8680.225725995382,28562.627804023425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008903.2488176759,1089807112,40365.03120812795,873489045365.4768,2858923994645.013,560209,97519.58,240469,113841.9,104442,1002639.58,1116481.48,326.77
CHN,2003,84048646109.5628,166724.65703379246,157747.96867025038,4560.643610354814,4416.044753187316,7939.269382561546,57521.27032253028,101264.11732870064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3802015.144462084,12884e5,147332.1278885349,2910382356610.8716,6079091664255.37,2e6,331278.1,131e4,700462.3,419e3,4060278.1,4760740.4,925.82
IND,2003,27049821143.209335,39507.34298227914,35366.23289281063,1521.789392699818,2619.3206967687106,1881.3020467751971,8625.325566072079,29000.715369431862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044011.456521044,1108027848,42503.757933651585,942148616477.4962,3083646326717.371,587316,99162.68,232094,120499.6,111485,1030057.6799999999,1150557.2799999998,331.23
CHN,2004,96965406427.86928,180105.92482998274,170293.77247653986,5051.319671207762,4760.832682235334,8576.47261095156,65135.76425755328,106393.68796147789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4238433.692788033,1296075e3,158918.52072930857,3204657620171.131,6693762206647.237,22e5,387373,165e4,763383.5,479e3,4716373,5479756.5,1076.26
IND,2004,31004238603.793823,38666.281272652406,34001.54310966845,1673.528616997926,2991.209545986022,1841.2514891739243,8923.943315366116,27901.08646811237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124248.4505249723,1126135777,45055.65541558982,1016794518279.1324,3327961880409.6577,643167,103275.8,212201,135318.9,115928,1074571.8,1209890.7,346.04
CHN,2005,111815584249.99748,209361.75074229896,196680.4096800535,6786.601426844898,5894.7396354004695,9969.607178204715,77297.12200608809,122095.02155800618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554991.629614541,130372e4,174615.56697330924,3569853222249.3984,7456568349755.515,251e4,413228,193e4,825279.5,506e3,5359228,6184507.5,1184.16
IND,2005,36370485225.64167,40845.261361976314,35213.144232248225,1921.9971320871823,3710.1199976409075,1945.012445808396,10303.854901459248,28596.394014708672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183580.4021458158,1144118674,49962.79633841497,1111202106006.4412,3636957304292.995,665477,102668.3,239293,139636.6,115919,1123357.3,1262993.9000000001,361.1
CHN,2006,130686046074.39789,228704.32378907476,216534.32400713622,6226.28202953605,5943.717752402146,10890.682085194036,88549.70466815593,129263.93703572478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5098855.094461335,131102e4,191077.37981121687,4023919953922.8667,8405004996666.139,284e4,450128,21e5,952995.3,53e4,5920128,6873123.3,1273.68
IND,2006,41037055274.01773,43355.232223429644,36979.228093246216,2297.3185586367767,4078.685571546603,2064.5348677823645,10798.523381568433,30492.17397407885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229431.6185341587,1161977719,54138.84396023179,1214143477507.4368,3973883747260.2607,709706,112864.6,266648,147484.6,121656,1210874.6,1358359.2000000002,379.97
CHN,2007,161064829685.39206,273611.88564186887,258455.88423357037,7903.662119126345,7252.339289172153,13029.137411517566,122291.39095098697,138291.35727936434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5590559.523263677,1317885e3,208420.39180874298,4596579616811.107,9601153872160.664,308e4,482493,236e4,1045497,546e3,6468493,7513990,1368.73
IND,2007,53303631316.201454,47156.493780357836,39750.51784376375,2536.153714025802,4869.822222568293,2245.547322874183,11684.31211510473,33226.63434237892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355781.117614181,1179681239,59163.12508260984,1333146054742.6643,4363378412691.3965,775920,120676.3,290764,137017.1,118903,1306263.3,1443280.4000000001,400.59
CHN,2008,221564736286.9187,305640.40586571326,287596.1134422029,9248.261615080131,8796.03080843005,14554.305041224441,145390.65769835893,145695.4431261299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5921093.057159693,1324655e3,242869.33457791051,5040346714259.967,10528077050087.572,307e4,520390,249e4,1081314,531e3,6611390,7692704,1417.32
IND,2008,54083111567.82009,44460.316042446124,37147.28050512741,2565.40543259538,4747.63010472333,2117.157906783149,11345.594939083343,30997.56319657963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422120.113357419,1197146906,63107.89801757314,1385018195313.0562,4533155593203.423,820161,132271.2,306774,144401,135786,1394992.2,1539393.2,423.29
CHN,2009,272315740204.52646,384733.8405998368,364233.8286346715,10296.217287213476,10203.794677951508,18320.659076182703,192361.22312456567,174051.95839908835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6864585.815339854,133126e4,293854.76888498105,5514129888591.977,11517696623338.463,323e4,529867,272e4,1193865,545e3,7024867,8218732,1480.67
IND,2009,60828758492.270966,56530.82286276389,48565.29651578128,3012.3977767066763,4953.128570275867,2691.9439458458996,15022.773959880302,38816.104957037685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635221.2338132286,1214270132,69031.10768231018,1502464745208.378,4917557391217.407,900338,148077.7,374424,154027.2,164192,1587031.7,1741058.9,457.21
CHN,2010,313001891915.26526,407857.40626144904,382842.0418822906,12842.691642952452,12172.672736206025,19421.78125054519,210963.27983532296,177472.3451755809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7430340.19206437,1337705e3,313001.8987036492,6100620488867.554,12742735014325.412,361e4,581546,29e5,1274092,573e3,7664546,8938638,1578.85
IND,2010,74442801727.90771,58011.73372351238,49545.667660608175,2767.379115600526,5698.686947303669,2762.463510643447,14988.33534195843,40260.934870910496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1731495.7473399441,1230980691,74442.80172790776,1656617073124.711,5422096963234.585,934763,163154.8,425839,163786.3,155856,1679612.8,1843399.1,480.51
CHN,2011,399854139479.3113,465799.8061875213,435567.12209828384,15436.575347965394,14796.108741272137,22180.943151786727,247940.39282616635,195678.47020956824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8168670.494530136,134413e4,352851.3957183678,6682402684926.164,13957938676634.09,405e4,634764,312e4,1365708,606e3,8410764,9776472,1692.06
IND,2011,82906991884.87132,59774.39633883847,50444.27360378209,2933.805831558673,6396.316903497711,2846.399825658975,15448.974555819477,41479.02195736002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1826223.1949444572,1247236029,80339.32913440211,1766589341211.5574,5782035485242.574,978914,207884.6,455570,173996.3,141829,1784197.6,1958193.9000000001,501
CHN,2012,473204879936.45166,534711.1968773361,500531.396783349,17286.678962640763,16893.121131346674,25462.437946539816,284955.3796137906,224293.3793170057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8431293.928861959,1350695e3,398405.85607343214,7207389755117.652,15054510924261.15,413e4,698392,31e5,1413961,631e3,8559392,9973353,1747.1
